0,1,2,3,4,5,6,7,8,9,10,11,SEX
-458.7731323,108.4856873,2.168136597,23.60847282,-9.05585289,32.91165543,132.7446442,56.21225357,37.32913589,39.17628479,27.41612244,21.07210732,0
-376.3534851,117.4795151,-16.82775879,34.75494003,-1.543702006,28.34192657,119.0484619,70.88994598,38.55708313,46.93583679,33.63798904,27.19124222,0
-386.6982727,116.59729,-11.64391232,34.46079254,-3.828786135,24.69973373,131.9952087,56.73368835,36.98034668,42.7082634,30.08980751,26.58205223,0
-363.0151672,130.8448181,-18.6065197,33.23083115,0.653159618,24.39737511,130.2604675,55.07001877,42.89671326,41.67316818,26.22632217,22.35445786,0
-372.0014648,136.8186646,-10.19004059,22.62722206,-8.551062584,21.12475014,118.4024963,63.40686417,42.05632782,35.23586273,27.98193359,27.54345703,0
-412.6783447,130.4542694,-11.82139492,11.99976826,-3.648578167,22.6995182,136.6468658,62.99032974,42.90211487,35.29194641,30.19718552,20.05402946,0
-360.4707642,108.5525665,-18.0605793,46.75760269,2.528957129,34.21422195,117.8864746,63.59205627,40.20103455,45.48708344,29.57915497,23.96983147,0
-345.8460999,112.6560974,-19.45664215,31.71876144,0.343530834,19.45497322,115.9124374,57.92462158,43.99823761,36.49304199,31.87314987,23.89488602,0
-344.4002686,115.4578476,-10.79773617,20.67073631,-8.616598129,20.62026596,131.4272614,63.08177948,37.10275269,34.63367844,28.08179092,22.31780815,0
-361.0261841,130.1716919,-17.70331001,27.30971527,-2.352558136,20.57443428,124.3455658,64.01006317,41.30391693,41.23410797,30.31905937,23.8444252,0
-357.7888794,119.2109222,-14.10932827,36.5670929,-1.265495777,25.75640869,119.1426315,59.47592926,41.58829498,38.35807037,27.9744091,22.30555916,0
-400.3456116,131.8833313,-8.471786499,15.50101852,-6.20871973,31.22278023,140.6360016,64.89286804,39.36018753,37.21401978,31.32407188,25.37820435,0
-346.354187,106.3043747,-16.13956642,40.07672882,-2.852167606,29.56137085,116.8592682,68.73596954,39.78806305,40.54915237,30.0803051,27.0749073,0
-342.5260925,120.7245636,-19.31496811,36.39209747,6.574406624,19.57819176,121.1909103,63.44187546,39.73888397,44.95676041,26.25497627,23.0744381,0
-341.5751343,125.7975922,-21.70518112,30.41938591,-7.665453911,22.41220284,131.2366791,59.86898422,45.79636765,37.09917831,32.05823517,27.31777573,0
-338.4100037,135.795929,-19.10771561,21.96016312,-5.005087376,28.92165947,110.8467636,64.26633453,41.35624313,39.29824066,29.6662674,25.48496819,0
-386.4928894,108.7389832,3.870491028,32.29026413,2.571737766,14.96739101,125.9267807,49.96748734,39.15372086,38.47471237,23.66753197,26.13572693,0
-387.6589355,98.10917664,-6.418154716,33.24945068,0.186102256,23.46663666,139.3518982,56.59995651,38.75644302,33.39016724,24.27343941,23.34291649,0
-440.4541016,116.9488907,-3.910375834,24.83868408,0.308248669,31.0527916,129.9656982,58.65332031,33.78214645,48.67267609,30.51247787,24.64989853,0
-367.882019,78.02292633,-8.36493969,59.56230927,3.909518242,18.00679779,114.9463425,56.89053345,27.113451,41.10367203,28.30366707,22.48025322,0
-342.1860657,88.63379669,0.329910308,68.43331909,-6.882659435,21.02219009,117.7075729,58.01262283,33.78430176,34.19884109,35.32061386,28.34111214,0
-335.5343933,120.6572952,-13.26504898,48.30355072,14.00464725,8.352099419,116.455658,40.04839706,37.40518951,31.23533821,22.61584091,19.52117538,0
-348.5207825,96.15496063,-1.986979842,74.99008179,-1.165627003,12.12475014,112.2630844,48.31519699,35.33331299,35.42404175,31.90028763,28.65233803,0
-308.9010925,122.8785324,-7.403008461,41.15094757,4.448503494,9.273566246,93.74501801,56.77299881,38.64141083,33.94536591,25.19522095,24.96430397,0
-306.8907471,115.4704132,-9.780191422,49.22013855,5.621975899,11.19280434,85.34791565,61.7503624,37.29803085,39.08346176,27.21199036,27.32431793,0
-300.8006592,115.3930511,-7.147734165,48.04491425,8.102845192,10.04627132,93.07785034,55.07704163,37.09659195,35.27183914,24.91757774,24.67842865,0
-309.5291138,118.2880478,-9.960162163,42.12904739,5.359392643,12.4623518,96.95454407,61.83592987,36.72919464,38.27914047,24.98384285,24.6196785,0
-309.0947266,119.7633438,-9.6920681,49.32294083,0.914788783,13.9942503,88.32524872,62.27954865,37.19910812,38.74252701,26.90792465,25.92924881,0
-348.9192505,109.3213196,-12.40079689,61.08239365,1.492267251,16.08940887,123.1563492,56.11643982,40.11327744,32.50509262,29.84383965,19.64122391,0
-311.3832397,121.1878891,-10.61035824,59.05815887,7.151442528,11.62538624,88.66909027,56.96956253,32.30934906,38.38667679,26.97995758,24.78862762,0
-317.6303711,123.0394821,-0.893930256,50.01731873,2.08458972,10.89786243,82.22494507,65.98204803,33.25911713,31.93890572,30.44207954,28.9214859,0
-304.5191956,110.6364899,-9.280502319,66.15219879,3.338513613,13.75866413,82.51875305,62.5137825,34.82866669,35.14076233,30.32722664,29.37134743,0
-312.7183228,121.0077362,-11.51289082,54.52942276,0.375690788,13.08959103,87.99960327,61.09339905,35.06259918,35.79489517,28.27550697,27.51750183,0
-309.0947266,117.1722031,-11.10244846,59.92002487,13.966012,13.08883667,82.78039551,54.94389343,34.41909027,31.97494507,28.54306602,28.20975304,0
-333.905304,133.5375214,2.077344418,36.46386337,1.79210341,13.04644394,96.28092194,64.6796875,34.31072617,35.83642197,27.45389175,28.30076218,0
-363.6090393,95.7273407,-7.677598,62.05764389,4.115474701,16.84857941,130.9102173,56.02157593,39.55403519,35.68090057,28.67808151,21.36772537,0
-307.8409119,102.4493332,-6.248054504,61.27880859,5.798891068,19.13224411,96.76411438,67.7933197,36.69177246,42.45993423,28.9901371,29.2878437,0
-316.6288757,106.5233002,-14.17711353,75.28781891,-1.453462362,18.33865929,92.25365448,67.36537933,38.45615768,35.47756577,32.28466797,32.37207794,0
-310.6977539,123.3631439,-14.26832867,46.06642151,6.650186062,17.72757339,92.31112671,60.62194443,35.96444321,38.52105713,28.28500938,23.77300453,0
-325.825592,121.1347046,-5.979662895,45.9422493,1.63806057,16.53120995,103.7710495,59.5574913,39.00336456,32.47132874,28.89285088,26.03015709,0
-334.8034668,126.8830795,-1.326393962,56.43718338,-1.799364805,15.50182056,102.639122,58.3645668,38.37575531,37.87940598,31.90075493,24.42856026,0
-377.0649719,102.0296555,12.61369991,50.66796875,-8.7992239,16.24274826,114.9033737,70.12387848,40.54108047,29.76358986,33.84456253,30.86054611,0
-376.4990234,108.4458542,-6.047291756,46.54668808,-13.09139729,20.00929642,104.0554428,66.439888,41.73364258,26.24021339,29.17712212,27.89279938,0
-346.7473145,113.651268,2.126820803,53.50261307,-3.360663176,15.96238232,110.8335114,60.13898468,37.34733582,38.79768372,24.68262482,26.34653473,0
-322.8388367,122.9407959,-3.418707371,46.01398087,5.845858574,12.94289589,94.37884521,56.53684235,37.85986328,32.88894272,27.0913887,25.45151711,0
-360.5120544,99.07201385,-10.67052078,58.50876617,4.578165531,15.16432571,123.4312057,59.903862,41.42736053,33.71450043,25.33125877,20.59093475,0
-324.0090027,108.845665,-9.972308159,66.81713104,9.229351044,13.1001215,91.32054901,60.97471237,37.78487015,36.0035553,27.36561012,28.54044914,0
-319.9015808,119.5902786,-13.10704327,54.1590004,4.355185509,16.0776825,99.06678009,60.88655853,38.19493484,34.42988205,28.13387108,25.7087822,0
-342.1734314,92.39739227,-7.992851734,60.29998016,-1.929246306,17.76620102,112.3122406,63.40233231,35.69885254,34.80527878,32.11211014,25.13479233,0
-309.1694946,119.5205917,-19.10407829,54.37509155,4.203298569,11.12414455,98.52366638,61.08808136,36.40327072,34.323452,28.2054863,24.55296326,0
-314.3118591,121.1368103,-5.208650589,44.78445435,7.279028893,14.30379868,86.96477509,65.51673889,37.09505463,39.37231064,28.82913589,26.89871025,0
-307.9132996,114.0754013,-14.97769642,60.8499527,6.784565449,12.01808071,86.21017456,63.34614944,35.4682045,38.79574203,29.69192314,27.13334274,0
-305.8107605,126.4326019,-10.14607143,46.13890076,-0.008555613,10.37665081,83.57240295,65.86310577,38.0488739,36.35056686,29.71331787,29.07326698,0
-307.119751,102.5735397,-11.77950001,56.87941742,-6.494521141,20.83917999,94.41578674,73.625,33.38208771,39.4159317,31.63983154,30.79810524,0
-336.6653442,85.61644745,-8.503206253,49.79285049,-0.642688274,21.87807846,116.5256653,70.60620117,35.71702576,42.21824265,30.45057869,20.84674263,0
-339.2448425,109.9615936,-10.49023819,55.92178345,-4.387271404,19.08824921,114.2651672,60.42055511,38.40251923,33.56354523,29.76051331,27.61157417,0
-331.1567383,117.1152802,-3.646872044,49.74478149,5.356980801,17.73872566,111.268692,61.86333084,38.56529617,35.35569763,29.08864594,24.50089264,0
-326.5306396,118.7821503,-8.745188713,53.41121674,7.272616386,18.69780159,88.19382477,60.76181793,34.88848114,34.53858948,27.51851082,22.29482079,0
-307.4292603,117.4930801,-10.89058113,49.11210632,5.138665199,14.07957172,87.92391968,66.42350769,35.41899109,37.96763611,30.64246941,28.20039749,0
-323.6292419,104.9820709,0.737154007,48.53355789,0.620188713,14.03890133,101.1955566,66.51156616,37.34761047,32.13508224,30.78435516,30.13740921,0
-379.5655823,93.11959839,1.186681867,57.26205063,1.309490919,26.70212746,143.0926819,69.56215668,39.78347778,36.16028976,34.23688507,22.982687,0
-358.1085815,106.2700043,-12.54650784,57.46641159,3.460906744,19.34395599,117.4181747,61.89198685,35.59090042,33.72092819,31.59187889,23.86718178,0
-332.396698,108.0071106,-6.816913605,50.30761337,3.270350695,13.53302193,101.0950012,66.70188904,36.15537643,37.96345139,30.17467499,27.69805336,0
-341.6306458,90.43662262,-20.10641098,44.13693619,-5.978374004,17.87571907,124.5694427,66.69429779,33.22621918,36.45323944,37.11981583,28.91150665,0
-326.5881042,89.94421387,-12.20620346,55.15590668,5.771814823,13.95218372,92.39147186,67.28491211,30.8572731,38.29351425,30.57201576,23.97696304,0
-337.2168579,114.9090576,-9.332819939,65.44397736,2.234018803,11.96031284,83.57306671,54.45108795,32.91726303,30.25569916,27.53309631,25.12067413,0
-329.8921509,109.5923691,-3.342114687,46.95888138,2.911523581,13.81737709,85.46286011,62.74722672,34.33273315,34.86613464,29.95685196,26.84614182,0
-374.7078247,110.873703,-1.990846634,49.21339417,0.807718158,20.61677742,104.0180283,64.96294403,36.01689148,35.01802063,27.51952744,24.32979012,0
-371.9360046,83.74385071,-15.55084038,52.8297081,-10.17356205,22.29269028,119.8378906,71.22040558,31.46095467,38.99082184,35.09006882,25.18101311,0
-332.2263184,118.0153198,-17.9720993,49.20069122,1.67978406,12.68566227,100.5183716,57.84702301,35.80191803,34.1896286,29.20409203,24.53837013,0
-334.5728455,95.9787674,-15.66405773,62.70088959,6.470511913,15.1511097,90.0040741,65.6235199,34.29866028,38.14477539,28.878479,23.88173103,0
-374.5482788,112.4448929,0.502392828,29.07117653,-1.601690054,9.675385475,139.4792938,94.45542908,35.15329742,38.09042358,33.9130249,27.01328468,0
-352.2972412,106.098587,5.944564819,28.41079521,9.327810287,7.602217674,112.9927902,75.53759766,33.14522552,35.12860489,28.91698647,22.56863213,0
-362.7733765,123.661026,-4.481162071,38.20020294,13.21503162,10.06758213,117.4238892,67.32968903,39.26655579,34.76622009,31.83470535,24.96070671,0
-451.0100708,107.6496658,12.5069294,14.43575954,0.898929238,-1.103639841,140.9044952,86.37368011,29.92197227,27.45952415,27.97058868,19.43952179,0
-392.2835388,121.3055573,-1.939256787,19.87503624,7.703261852,1.905786157,144.2669373,86.8338623,32.62283707,30.3689785,24.67928886,26.31861305,0
-351.9275208,126.1679459,2.342175007,20.20604324,15.56562328,2.241769075,101.2716827,67.57402039,30.3998642,33.05311584,24.47738266,22.70466423,0
-367.0068054,123.6194763,14.02383137,15.97981739,4.219316483,-4.199222565,101.2717819,70.23046875,36.23480225,23.11301994,26.27894783,21.87771606,0
-360.2642212,126.6772232,-1.603898764,33.24871445,7.058191776,10.33219719,109.3488922,75.86081696,29.98612022,34.41669846,34.44166565,29.0208931,0
-343.2019958,106.1343689,-4.938466072,35.79559326,10.27764606,4.046674252,123.8285828,73.62798309,35.84558868,36.65372086,31.48649406,24.38747978,0
-368.7166138,92.92375183,-6.047846794,32.15917206,3.995306253,11.81031418,130.4689484,78.18483734,36.40332794,35.81832504,33.98207092,24.72966957,0
-340.0786743,126.2676086,-2.860506535,27.32536507,4.78213644,7.76496172,119.6789703,80.5546875,35.68022156,36.90387726,31.2825985,30.25189781,0
-354.0693054,119.2588501,1.08813107,31.74642754,12.5708189,7.319025993,115.0399246,78.06663513,37.86630249,36.34689331,29.68977928,21.82605553,0
-354.1172485,118.2049408,-0.590757132,36.26530838,4.121181965,13.50580311,115.7673569,79.82501221,38.78316498,38.02498245,30.37212753,25.14178467,0
-366.3924255,115.923645,-0.165754005,27.20381165,-2.428309202,13.74300003,125.7545242,75.06778717,33.15662766,36.32478333,34.58041382,26.2270298,0
-336.9200745,115.7506256,1.022541404,27.51165009,12.29281425,6.192327023,119.0132217,76.65291595,31.0650177,37.1784668,29.85658455,23.11926651,0
-367.3831177,119.8878098,1.458165646,33.91302109,13.4517889,1.60789609,104.1188507,74.94149017,32.34647751,35.09205246,34.01229095,25.20322418,0
-356.2646179,115.5646667,-1.676882029,33.79036713,5.502723694,8.583250046,130.8634033,79.76550293,33.60454559,36.57989883,29.30177498,26.23077011,0
-343.8105774,117.0342636,1.93325913,27.62049484,7.107782364,1.820408821,96.35791016,76.8147049,34.77815247,32.97372818,30.71391869,26.21855545,0
-375.214325,117.9922028,4.548523426,28.59468269,3.896424294,9.074792862,111.6893539,79.80896759,29.37895203,34.87752151,28.42032623,22.38751221,0
-343.1947327,112.148056,3.788298607,29.25076866,10.23712349,6.84377718,102.5458908,76.4862442,35.20772934,32.95469284,30.24899483,23.99247551,0
-353.4353638,114.4799042,-8.195321083,39.05269241,7.023055553,8.12338829,115.2408829,77.91556549,40.49276352,38.09917831,32.12516022,25.07937622,0
-329.7015381,111.3107681,1.35094285,25.17112923,10.29031563,3.394797802,106.5420532,77.11341858,32.03248215,32.42967224,27.53839111,22.76281929,0
-337.5647278,121.7993927,2.352390766,32.61362076,9.782201767,5.461584568,116.2794876,77.85890198,32.10584259,32.9109993,28.20583725,25.38598061,0
-320.040863,120.6742249,0.896277189,32.27669144,13.38255596,4.354936123,99.98928833,74.82675934,36.87123489,37.65163803,29.40579605,26.01431274,0
-343.2050171,135.3812408,-7.859520912,34.07733536,19.41131592,5.207375526,107.7167435,73.46656799,32.54831314,39.29135132,32.72197723,27.17148399,0
-375.1868896,124.786171,-7.395403385,19.87164307,4.046831608,0.031567596,123.1300201,78.39077759,32.23590469,32.68654633,29.58189774,24.13576698,0
-344.956604,121.4976196,-3.540069818,24.72643661,23.10164642,7.246404648,125.3015823,70.97144318,28.48219872,35.6301384,27.98042107,21.18034744,0
-341.5667419,114.0802002,-6.90928793,35.26504135,7.837813377,6.61247921,125.768486,82.32624054,28.04833603,35.62970734,32.72782516,26.78013611,0
-323.541748,124.5028763,4.658855438,22.95710564,13.61549568,0.187092587,108.734169,69.07175446,30.30641556,27.47859764,26.39035988,22.02584267,0
-350.7000122,101.559906,11.62582874,30.81004143,9.408579826,7.313091278,103.0826416,73.25543976,31.28336143,30.00450516,29.94820213,21.15731239,0
-457.2218018,72.75908661,-6.898375034,21.10951424,4.239639759,14.08016777,152.9772339,78.46622467,31.55941963,25.11709404,30.37618828,18.40383148,0
-315.3889465,124.125618,2.386134624,29.87176704,3.468202353,-1.276880026,109.0152588,77.04716492,32.10868835,29.84294319,31.30570602,31.26585007,0
-326.2358398,122.7178574,-5.576812744,25.47496796,13.33083057,6.11051178,113.6412811,79.74975586,35.5235939,31.85766792,28.66951561,26.98983192,0
-348.8525696,122.2942352,-1.669774175,19.61209869,9.955317497,8.86649704,100.8262863,74.71882629,37.26327133,33.68334198,30.26370621,27.42864037,0
-323.8818054,120.4537888,-8.521644592,21.84728241,13.00086403,5.427632332,102.4612427,77.68501282,36.03348923,36.29712296,30.31110191,24.48387718,0
-363.8055115,110.4771271,-2.973130226,25.53019714,9.027217865,1.304345846,116.7794724,77.09181213,30.99087334,33.8885231,30.16444397,27.32588387,0
-338.1653137,125.9946365,-2.633074284,15.36004829,8.102460861,-0.476633489,97.24988556,70.37867737,37.17854309,36.45160675,26.43467712,26.63941383,0
-358.0961914,115.9482498,-2.941879988,33.32176208,14.01915169,6.867185593,111.9236984,75.03025055,36.53600311,33.70565796,29.54415131,26.99488449,0
-347.4607849,110.1284027,-7.024042606,29.41047287,7.092625618,4.503724575,124.1659851,78.39935303,35.32741928,32.57378006,32.02577972,29.96109009,0
-332.2550354,98.44920349,-10.90750885,29.01593208,0.85346812,15.47642899,114.8155899,79.29194641,36.53471375,35.19031143,28.40279579,27.38139725,0
-332.2283936,120.7920456,-8.766504288,26.77035141,2.452914,5.219098091,112.6489182,76.04629517,37.99604034,28.8266716,30.2095871,29.2817955,0
-331.7566528,113.6006165,-6.714067936,20.58288574,5.224021435,9.481856346,109.2202377,76.84464264,34.13465118,32.9553299,30.24906158,26.75349236,0
-333.7561951,93.02006531,-12.84718895,37.58925247,7.762355328,10.71248913,131.4833221,73.81964111,30.7078228,35.58860016,33.07566833,26.78763962,0
-324.9183655,108.2690353,-10.76651001,17.71719933,1.190912247,1.466492176,119.5996933,77.94675446,35.49621964,35.31093597,31.5314064,27.44319916,0
-335.4500122,106.0260391,-9.028482437,28.99415779,5.236227512,11.42903042,115.6599426,76.22188568,35.22276688,35.15597153,31.37850189,26.70028305,0
-346.5441284,116.0345383,-3.302139521,24.94863129,12.91184139,0.42721203,114.976265,72.61692047,35.79023361,31.81204605,30.86440849,25.54873848,0
-364.7730103,103.6355209,-6.149316788,30.28777885,13.53671837,1.286264896,119.4031601,70.23744202,36.28858185,35.08580399,26.10914803,25.92663002,0
-344.7352295,106.4051895,-14.01220512,25.57215881,-20.62259483,4.645740986,83.09455872,48.57223892,24.24908066,26.9458828,25.44945908,18.02810478,0
-339.8202515,85.22904968,-2.994586706,22.29493141,-16.69725418,2.783043385,76.99402618,51.75202942,24.92584419,31.11049461,25.85124397,22.37398911,0
-349.3437805,105.2815094,-3.714176655,21.56244278,-19.14179611,5.514791489,78.50058746,50.39940262,25.86883736,31.14857674,26.43181992,21.03761482,0
-329.1671143,115.7920761,-10.33069992,12.32750225,-18.37427521,-2.962519169,76.0194931,46.0125885,27.23566055,27.19686508,25.30637932,19.52690887,0
-342.7996521,110.2612686,-13.77412987,14.4256382,-20.81056404,1.626512051,93.88135529,46.39416122,27.50879669,26.1558094,25.18423843,19.66570473,0
-331.9586182,94.94075775,-3.20503664,16.72694588,-12.37949848,-3.602189302,71.9994278,47.43151855,24.18565941,26.08694267,25.3853569,23.14316177,0
-340.3520508,112.650444,-21.72729301,16.32652664,-15.44069195,0.196950167,99.98126221,44.92779922,26.2188282,30.73936462,21.91542244,15.71617794,0
-327.4903564,87.27986145,-3.588541508,19.01960945,-11.90798855,-1.139922261,75.76268768,49.15196228,25.04366493,27.32532883,25.80410194,22.02287102,0
-337.1784668,104.37397,-12.14690685,21.54247475,-19.12662888,4.91353178,71.97135925,51.98378372,24.555933,31.00864029,26.44529152,22.76779366,0
-338.893219,103.4490433,-13.95911312,26.04019165,-13.8342905,7.123364449,76.52256775,45.4201622,24.99574471,26.22293854,25.62532616,20.74342155,0
-353.5578918,104.9745026,-15.22008324,18.97983742,-22.18744087,10.61414242,89.22677612,52.25632095,24.46449852,23.80670357,25.30312538,20.32156944,0
-363.8281555,108.3989487,-15.89143562,26.47433281,-13.98952675,5.501412392,91.54008484,38.38019562,24.82317352,23.53219795,24.72972488,16.45962334,0
-320.5079041,113.0628662,-20.17254829,12.81666756,-17.61318779,-5.596464157,82.16868591,45.4787178,26.24005127,25.77335739,25.36125374,19.22919083,0
-344.3683167,99.55042267,-5.790544033,21.68477249,-13.16383648,4.299182892,83.5319519,47.99836349,24.39356232,26.1132431,27.52044296,20.22595787,0
-342.2746582,101.2244415,-9.123047829,20.74607086,-10.86324215,-3.340452909,78.63754272,45.52695847,26.28650475,27.99735832,25.54570198,20.8562851,0
-330.0336914,101.3243713,-7.791252613,17.29631424,-7.969107151,-1.175558686,70.70957947,43.34053802,26.71834946,28.40968132,23.09610748,18.57228279,0
-349.3261108,109.5441132,-5.722137928,14.03639698,-10.92932034,0.996810853,83.15737915,44.98051834,25.55035973,27.01051331,25.3696804,18.33288383,0
-335.9871216,104.9062881,-12.29246044,27.0802002,-16.79587936,3.581911802,73.47154999,50.65338898,24.62771416,29.07748985,25.90067482,22.14984512,0
-336.8174133,97.76865387,-1.741904974,23.13539886,-11.73142529,-1.343447685,76.34790802,48.99916077,25.28853989,28.98653793,27.07066154,22.19970894,0
-343.8588257,89.65917206,1.720428467,19.12817001,-6.848320007,3.345103264,68.49961853,47.98521042,23.20393753,28.65794182,22.08969116,19.26056671,0
-339.3625183,99.11016083,-7.118667603,22.60446739,-11.72388172,-0.464724541,75.55840302,45.70855713,26.45230103,30.44955063,23.75718498,21.7411747,0
-377.338562,89.12712097,1.955622435,15.51319408,-14.58889389,3.054039717,66.71138,48.90352249,21.16551018,28.71985817,27.01215744,22.86968422,0
-394.223938,101.2146988,2.56643343,11.20927906,-12.48139286,0.038806971,68.94376373,45.62725449,22.39921761,29.58099556,24.75654793,19.90520668,0
-384.4672546,105.8925095,-6.17790699,15.36994171,-11.1971674,1.623934269,73.43044281,46.16849518,23.31134796,29.85542297,24.53054047,17.81341553,0
-390.1815491,99.30567932,-7.86357069,21.06280899,-13.26619339,5.557543278,78.83825684,46.57079697,25.09347153,31.66919899,24.4663887,18.14009857,0
-412.6990662,83.75144958,-11.51533794,35.00094986,-12.36525631,9.821819305,81.90373993,50.25960922,20.87166023,30.69355392,25.95631599,19.13463783,0
-407.4279175,107.3630524,-8.197440147,10.73029804,-16.9267292,0.017444288,87.54503632,39.46068192,23.27397728,22.40665817,27.31551743,16.31929398,0
-381.7071838,96.08422852,-3.938142538,14.22317982,-12.55207539,-0.726485431,76.57360077,46.05696487,26.27064896,28.39550591,25.41743088,19.31954575,0
-364.2034302,92.11105347,-4.627511501,19.13908005,-9.509448051,0.594676077,84.33374023,45.45957947,27.95544052,26.73020744,30.73740578,17.40457153,0
-343.4696045,102.3158951,-9.861733437,11.6791935,-19.93916512,7.791753292,122.111763,38.28810501,36.24766922,16.82359886,30.80753517,12.91815376,0
-314.1700439,85.60927582,-18.25684547,12.88114071,-27.13021469,4.738048553,105.4375076,60.55247879,29.62269402,36.2950592,27.02762032,21.89914131,0
-407.2127991,109.3276138,-16.73237991,26.13368225,-12.32295132,4.95975399,82.59968567,37.40587616,25.82680321,23.24076462,22.851017,14.39891243,0
-410.23172,99.28429413,-10.74245834,24.16903305,-9.087095261,7.275325775,79.17908478,43.81412506,23.25768852,26.11563301,22.32323837,14.98825169,0
-384.5354004,103.6598892,-14.23799229,26.6902256,-13.46790314,2.250124454,85.19238281,45.37641525,25.52454758,29.04134369,26.83489609,18.77231789,0
-405.4728699,93.85199738,-6.942821503,19.62158394,-8.54354763,2.343521833,92.5694809,43.0982666,26.48186493,31.99783134,24.81713104,17.25303841,0
-377.7219849,91.99555206,-5.075854778,20.86657906,-10.99223328,-3.119264603,72.4180603,47.43464279,23.30932999,29.05729866,27.98867035,20.18085098,0
-359.0178528,92.26828766,-10.92464924,21.34845161,-19.39381218,15.86693954,120.922699,41.46710968,26.50453186,22.873909,29.91290474,17.24357033,0
-399.2858276,78.82443237,-0.637258828,19.02378464,-6.888164043,-0.68790251,98.08072662,38.88790131,25.28946877,21.88883209,22.94527245,14.87650204,0
-361.273407,171.0334625,2.381472826,21.478899,6.666510582,8.835455894,90.47860718,50.0084877,34.01688385,31.81703377,21.89460945,17.10680199,0
-356.266449,149.5467529,12.32553196,17.02069473,8.252213478,7.333731174,82.42396545,56.1969223,33.25362015,27.74884415,20.94563675,18.52580452,0
-394.3757019,149.6428528,1.563325763,21.30021286,10.18298721,14.76346111,99.50924683,51.51261139,28.15927505,23.85357285,18.05098534,13.23073196,0
-369.3739319,158.4953461,-9.302324295,31.88689995,2.417770624,10.78822899,91.14833832,55.23023224,32.67369843,31.62606812,22.00678253,18.02071381,0
-373.5773315,158.1161652,-1.602991581,29.09925842,7.445595264,10.33265114,89.50440216,51.55461121,28.96976852,30.54144859,24.45803261,19.26579475,0
-363.5992432,157.4043732,0.178856716,22.30438614,4.713120937,10.17187405,92.79506683,54.74358368,33.61832428,29.44823647,20.64491653,17.17891502,0
-404.5207214,166.1190186,15.43827629,8.084746361,6.835668564,6.550581932,90.90362549,47.79260635,30.69308853,19.83458519,18.82638168,18.90119553,0
-348.2897034,138.9850616,-1.446836233,25.09398842,3.960183144,6.651230812,106.8232574,48.81856155,36.01709747,35.37657547,20.17950439,16.20321846,0
-417.0149841,163.1544342,-4.859350681,13.32667923,3.58544445,9.380278587,106.2256317,43.00823212,28.56940269,29.66358566,22.29240608,12.9336462,0
-349.2660828,157.9276886,-2.642014742,20.39080048,13.85847378,4.172065258,93.39801788,47.59355164,37.62803268,30.56848335,19.57830238,16.69538689,0
-345.083374,150.7733002,4.350777626,12.2351923,5.809131145,7.144971371,107.7746735,49.7258873,43.08830261,20.8698101,17.21798134,16.7241745,0
-377.8796387,165.6959839,2.536373377,12.66142559,9.15174675,12.2055769,114.7723694,47.53862762,33.60848236,25.14899826,19.30902672,11.45189476,0
-368.1039124,155.5010376,-4.090797901,24.59485817,5.816340923,5.290658951,84.06362915,48.80657578,33.77267456,28.67091751,23.02210045,17.63237572,0
-375.546875,162.7333679,8.607938766,11.51958084,0.88958317,5.504848957,93.69311523,51.22034836,38.98119354,24.56306267,21.05304527,18.51569557,0
-329.1937561,135.3571777,1.152476788,16.39206505,8.430423737,6.530324936,117.443573,55.27828979,36.14418411,24.43113518,19.23372078,15.40003872,0
-401.56073,152.5065155,11.58207798,21.3509655,9.569408417,10.42235661,92.99074554,50.40827179,27.29519272,29.41440201,18.69290352,11.15882969,0
-394.2335815,148.5422516,8.494663239,16.05343819,13.02702236,9.203416824,103.7594757,51.78607559,31.29337692,22.06082344,14.53255177,10.5952034,0
-461.1014404,155.0915375,4.291514397,23.84532928,14.06013775,6.717023849,99.85655212,39.01154327,19.21456337,22.13587761,17.15948486,9.35008812,0
-400.0513611,157.3450317,6.201525688,19.46669006,1.871682167,8.276607513,95.69172668,58.86000824,27.94890976,32.01051712,21.10176468,17.45569992,0
-409.9855347,151.846344,11.16479778,14.90637398,9.215138435,10.21723461,98.99859619,49.93705368,30.65825462,27.94755363,19.90498734,11.61706638,0
-425.1456299,161.5774078,10.20953941,15.29109955,3.57015276,7.471865177,103.7374573,52.74330139,29.77198982,26.49013519,21.84874153,15.29162025,0
-383.60672,143.2901459,11.54657555,8.91060257,0.477693319,3.579525709,102.2492905,59.47954559,24.50999451,22.48344421,17.27890205,18.60426712,0
-400.2019043,163.5496368,0.687019467,9.168004036,6.033148766,11.99343872,100.007019,48.71562195,30.62263489,28.7925663,17.76200867,12.16852474,0
-401.4182739,149.578537,7.769654751,10.84208679,3.55913496,10.20226097,104.73246,53.11680984,28.81538963,25.33026695,18.70150757,11.77013779,0
-390.5015564,154.1177521,11.40916729,12.61828709,5.110850811,7.281447887,98.54158783,54.54336548,29.48719597,24.6401062,17.53051376,15.06609821,0
-385.0545044,137.4670715,8.103116989,15.14585495,6.712858677,9.715465546,105.5595627,53.03775406,32.15296936,25.98257828,17.3130455,11.38645363,0
-358.223938,147.2834167,9.497605324,20.76278687,13.72662067,13.62886143,99.44509888,49.61262894,30.67907333,30.54561996,17.54148102,12.26017761,0
-383.7953491,140.1150208,12.35910034,10.69282532,3.186777592,7.911532879,104.518425,53.80282974,32.59704971,24.97687721,19.06158638,11.76521206,0
